ECG1,ECG2
-0.095,-0.135
-0.105,-0.135
-0.105,-0.135
-0.095,-0.135
-0.085,-0.125
-0.085,-0.125
-0.095,-0.135
-0.095,-0.135
-0.085,-0.125
-0.105,-0.135
-0.095,-0.135
-0.085,-0.135
-0.085,-0.125
-0.085,-0.125
-0.085,-0.135
-0.085,-0.125
-0.085,-0.125
-0.095,-0.125
-0.085,-0.135
-0.075,-0.135
-0.065,-0.125
-0.075,-0.125
-0.085,-0.135
-0.085,-0.125
-0.075,-0.125
-0.095,-0.125
-0.075,-0.125
-0.075,-0.125
-0.075,-0.115
-0.075,-0.125
-0.075,-0.125
-0.075,-0.125
-0.075,-0.115
-0.085,-0.125
-0.085,-0.125
-0.085,-0.125
-0.065,-0.115
-0.075,-0.125
-0.075,-0.125
-0.075,-0.125
-0.075,-0.115
-0.075,-0.115
-0.065,-0.115
-0.035,-0.115
-0.025,-0.095
-0.015,-0.085
-0.015,-0.085
0.005,-0.085
0.035,-0.065
0.035,-0.065
0.025,-0.065
0.045,-0.065
0.025,-0.065
-0.005,-0.075
-0.045,-0.085
-0.075,-0.105
-0.085,-0.115
-0.095,-0.115
-0.095,-0.125
-0.085,-0.135
-0.085,-0.125
-0.095,-0.125
-0.095,-0.125
-0.095,-0.125
-0.095,-0.125
-0.085,-0.125
-0.135,-0.125
-0.065,-0.125
0.225,-0.115
0.765,-0.075
1.115,0.005
0.515,-0.105
-0.125,-0.335
-0.415,-0.465
-0.175,-0.435
-0.045,-0.195
-0.035,-0.065
-0.055,-0.045
-0.055,-0.055
-0.065,-0.055
-0.065,-0.055
-0.075,-0.065
-0.055,-0.055
-0.055,-0.055
-0.055,-0.035
-0.035,-0.045
-0.035,-0.045
-0.025,-0.035
-0.015,-0.035
-0.015,-0.025
-0.015,-0.025
0.005,-0.025
0.025,-0.015
0.035,-0.005
0.055,-0.005
0.055,0.005
0.075,0.025
0.085,0.025
0.095,0.045
0.125,0.045
0.135,0.055
0.155,0.075
0.165,0.085
0.175,0.085
0.195,0.085
0.185,0.095
0.185,0.085
0.185,0.085
0.165,0.065
0.135,0.045
0.105,0.015
0.065,-0.025
0.025,-0.035
-0.005,-0.055
-0.035,-0.085
-0.055,-0.105
-0.055,-0.105
-0.075,-0.105
-0.065,-0.115
-0.065,-0.115
-0.075,-0.105
-0.075,-0.105
-0.075,-0.115
-0.055,-0.115
-0.055,-0.105
-0.055,-0.105
-0.055,-0.105
-0.055,-0.105
-0.045,-0.095
-0.055,-0.105
-0.055,-0.105
-0.045,-0.105
-0.055,-0.105
-0.065,-0.095
-0.055,-0.105
-0.055,-0.105
-0.065,-0.105
-0.075,-0.105
-0.075,-0.105
-0.085,-0.115
-0.075,-0.115
-0.085,-0.115
-0.095,-0.115
-0.095,-0.115
-0.085,-0.115
-0.095,-0.115
-0.095,-0.115
-0.095,-0.125
-0.095,-0.115
-0.085,-0.115
-0.085,-0.125
-0.065,-0.115
-0.045,-0.105
-0.055,-0.095
-0.045,-0.095
-0.025,-0.095
0.005,-0.075
0.015,-0.075
0.015,-0.085
0.015,-0.085
-0.005,-0.085
-0.055,-0.085
-0.085,-0.105
-0.095,-0.115
-0.095,-0.125
-0.105,-0.135
-0.115,-0.135
-0.115,-0.145
-0.115,-0.135
-0.135,-0.135
-0.125,-0.135
-0.125,-0.135
-0.115,-0.135
-0.105,-0.135
-0.105,-0.135
-0.115,-0.135
-0.155,-0.125
0.005,-0.135
0.405,-0.115
0.945,-0.065
1.035,-0.005
0.395,-0.165
-0.245,-0.385
-0.335,-0.495
-0.105,-0.315
-0.065,-0.115
-0.075,-0.055
-0.075,-0.055
-0.075,-0.065
-0.065,-0.065
-0.075,-0.065
-0.065,-0.065
-0.055,-0.055
-0.065,-0.055
-0.055,-0.055
-0.045,-0.055
-0.035,-0.045
-0.025,-0.045
-0.025,-0.045
-0.005,-0.035
0.005,-0.025
0.005,-0.025
0.015,-0.025
0.045,-0.015
0.055,0.005
0.075,0.005
0.095,0.015
0.105,0.025
0.135,0.045
0.155,0.055
0.175,0.065
0.195,0.065
0.215,0.085
0.225,0.095
0.235,0.095
0.235,0.095
0.215,0.085
0.165,0.075
0.115,0.035
0.055,-0.005
0.015,-0.025
-0.035,-0.065
-0.075,-0.085
-0.105,-0.105
-0.115,-0.115
-0.125,-0.125
-0.135,-0.125
-0.135,-0.145
-0.135,-0.135
-0.135,-0.135
-0.135,-0.145
-0.135,-0.135
-0.135,-0.135
-0.135,-0.125
-0.135,-0.125
-0.135,-0.135
-0.125,-0.135
-0.125,-0.125
-0.125,-0.125
-0.125,-0.125
-0.125,-0.125
-0.115,-0.125
-0.135,-0.125
-0.125,-0.125
-0.115,-0.125
-0.115,-0.115
-0.115,-0.125
-0.125,-0.135
-0.125,-0.125
-0.125,-0.125
-0.135,-0.125
-0.135,-0.135
-0.135,-0.135
-0.135,-0.135
-0.125,-0.135
-0.135,-0.135
-0.135,-0.135
-0.125,-0.125
-0.135,-0.135
-0.115,-0.135
-0.095,-0.125
-0.085,-0.115
-0.065,-0.105
-0.065,-0.105
-0.055,-0.095
-0.025,-0.085
-0.035,-0.085
-0.025,-0.105
-0.025,-0.095
-0.065,-0.095
-0.075,-0.115
-0.115,-0.125
-0.135,-0.135
-0.135,-0.135
-0.155,-0.155
-0.145,-0.165
-0.145,-0.155
-0.145,-0.145
-0.145,-0.155
-0.155,-0.165
-0.145,-0.155
-0.145,-0.155
-0.145,-0.155
-0.135,-0.155
-0.195,-0.145
-0.045,-0.155
0.335,-0.135
0.915,-0.085
1.085,-0.055
0.445,-0.165
-0.195,-0.395
-0.385,-0.515
-0.145,-0.345
-0.085,-0.125
-0.105,-0.065
-0.115,-0.085
-0.115,-0.085
-0.115,-0.085
-0.115,-0.085
-0.105,-0.085
-0.095,-0.075
-0.095,-0.075
-0.085,-0.075
-0.085,-0.075
-0.075,-0.065
-0.075,-0.065
-0.055,-0.055
-0.045,-0.055
-0.035,-0.045
-0.015,-0.035
-0.005,-0.035
0.005,-0.025
0.025,-0.015
0.035,-0.005
0.055,-0.005
0.085,0.015
0.105,0.035
0.135,0.055
0.155,0.055
0.175,0.065
0.205,0.085
0.215,0.085
0.215,0.095
0.225,0.085
0.205,0.075
0.155,0.055
0.095,0.025
0.035,-0.015
-0.025,-0.055
-0.065,-0.085
-0.115,-0.115
-0.135,-0.135
-0.155,-0.145
-0.165,-0.145
-0.165,-0.155
-0.175,-0.165
-0.175,-0.165
-0.185,-0.155
-0.185,-0.155
-0.175,-0.165
-0.175,-0.155
-0.175,-0.155
-0.175,-0.165
-0.175,-0.155
-0.165,-0.155
-0.165,-0.145
-0.175,-0.155
-0.165,-0.155
-0.155,-0.145
-0.165,-0.145
-0.155,-0.145
-0.155,-0.155
-0.155,-0.145
-0.155,-0.145
-0.165,-0.145
-0.165,-0.155
-0.155,-0.155
-0.175,-0.155
-0.165,-0.155
-0.175,-0.155
-0.175,-0.155
-0.175,-0.145
-0.185,-0.155
-0.175,-0.165
-0.175,-0.155
-0.185,-0.155
-0.175,-0.155
-0.165,-0.155
-0.155,-0.155
-0.135,-0.145
-0.135,-0.135
-0.115,-0.125
-0.105,-0.115
-0.075,-0.105
-0.065,-0.105
-0.065,-0.105
-0.065,-0.105
-0.115,-0.115
-0.135,-0.135
-0.155,-0.145
-0.175,-0.135
-0.185,-0.165
-0.185,-0.165
-0.185,-0.165
-0.185,-0.165
-0.205,-0.165
-0.195,-0.165
-0.195,-0.165
-0.185,-0.155
-0.175,-0.155
-0.185,-0.165
-0.185,-0.165
-0.185,-0.155
-0.235,-0.155
-0.065,-0.165
0.335,-0.135
0.905,-0.085
1.025,-0.045
0.385,-0.185
-0.255,-0.405
-0.415,-0.515
-0.205,-0.365
-0.125,-0.145
-0.135,-0.075
-0.145,-0.075
-0.145,-0.085
-0.145,-0.085
-0.145,-0.085
-0.135,-0.065
-0.145,-0.075
-0.125,-0.075
-0.125,-0.075
-0.105,-0.065
-0.095,-0.055
-0.095,-0.055
-0.085,-0.055
-0.075,-0.045
-0.075,-0.045
-0.065,-0.035
-0.045,-0.035
-0.025,-0.015
-0.005,-0.005
0.005,-0.005
0.025,0.015
0.055,0.025
0.065,0.045
0.095,0.045
0.125,0.065
0.145,0.085
0.165,0.095
0.185,0.085
0.195,0.095
0.195,0.105
0.155,0.095
0.125,0.065
0.075,0.025
0.015,0.005
-0.045,-0.035
-0.095,-0.065
-0.125,-0.095
-0.155,-0.105
-0.175,-0.115
-0.185,-0.135
-0.185,-0.145
-0.185,-0.135
-0.185,-0.135
-0.185,-0.135
-0.185,-0.145
-0.175,-0.135
-0.185,-0.135
-0.185,-0.145
-0.175,-0.135
-0.175,-0.135
-0.165,-0.135
-0.165,-0.135
-0.165,-0.135
-0.165,-0.125
-0.165,-0.125
-0.175,-0.125
-0.155,-0.125
-0.155,-0.125
-0.155,-0.125
-0.145,-0.125
-0.155,-0.135
-0.155,-0.125
-0.155,-0.125
-0.165,-0.125
-0.165,-0.125
-0.165,-0.135
-0.165,-0.125
-0.165,-0.125
-0.165,-0.135
-0.165,-0.125
-0.165,-0.125
-0.175,-0.125
-0.165,-0.135
-0.155,-0.125
-0.155,-0.125
-0.135,-0.125
-0.115,-0.115
-0.105,-0.105
-0.095,-0.095
-0.095,-0.085
-0.065,-0.085
-0.035,-0.075
-0.035,-0.065
-0.055,-0.075
-0.065,-0.095
-0.105,-0.095
-0.135,-0.105
-0.145,-0.105
-0.155,-0.125
-0.155,-0.125
-0.155,-0.135
-0.165,-0.135
-0.165,-0.135
-0.165,-0.125
-0.175,-0.125
-0.165,-0.135
-0.165,-0.135
-0.155,-0.125
-0.145,-0.125
-0.145,-0.125
-0.155,-0.125
-0.205,-0.115
-0.055,-0.125
0.355,-0.105
0.905,-0.045
1.055,0.005
0.415,-0.125
-0.225,-0.355
-0.385,-0.485
-0.165,-0.335
-0.095,-0.115
-0.105,-0.045
-0.105,-0.045
-0.115,-0.045
-0.115,-0.055
-0.105,-0.045
-0.105,-0.055
-0.105,-0.045
-0.095,-0.045
-0.095,-0.035
-0.075,-0.045
-0.065,-0.025
-0.065,-0.025
-0.055,-0.025
-0.035,-0.015
-0.035,-0.015
-0.015,-0.005
-0.025,0.005
0.005,0.005
0.025,0.015
0.035,0.035
0.065,0.025
0.085,0.045
0.105,0.065
0.135,0.085
0.155,0.095
0.175,0.105
0.205,0.115
0.215,0.105
0.235,0.105
0.225,0.115
0.215,0.115
0.175,0.085
0.105,0.065
0.065,0.025
0.005,-0.005
-0.045,-0.025
-0.075,-0.055
-0.105,-0.085
-0.115,-0.095
-0.125,-0.105
-0.145,-0.105
-0.145,-0.115
-0.145,-0.115
-0.155,-0.105
-0.145,-0.115
-0.145,-0.115
-0.135,-0.105
-0.135,-0.105
-0.145,-0.105
-0.135,-0.115
-0.135,-0.105
-0.135,-0.105
-0.115,-0.105
-0.115,-0.105
-0.115,-0.095
-0.115,-0.105
-0.125,-0.105
-0.115,-0.095
-0.115,-0.095
-0.115,-0.105
-0.115,-0.105
-0.125,-0.105
-0.115,-0.095
-0.125,-0.095
-0.135,-0.105
-0.125,-0.105
-0.125,-0.105
-0.135,-0.105
-0.135,-0.105
-0.135,-0.115
-0.125,-0.105
-0.125,-0.105
-0.135,-0.105
-0.125,-0.105
-0.115,-0.105
-0.095,-0.105
-0.085,-0.095
-0.085,-0.085
-0.075,-0.075
-0.065,-0.065
-0.065,-0.065
-0.025,-0.065
-0.015,-0.055
-0.025,-0.055
-0.015,-0.065
-0.065,-0.075
-0.085,-0.075
-0.115,-0.085
-0.135,-0.095
-0.135,-0.115
-0.125,-0.115
-0.125,-0.115
-0.135,-0.115
-0.145,-0.115
-0.145,-0.115
-0.145,-0.115
-0.145,-0.115
-0.135,-0.125
-0.125,-0.105
-0.115,-0.105
-0.135,-0.115
-0.165,-0.115
0.065,-0.115
0.545,-0.075
1.045,-0.005
0.895,0.005
0.255,-0.185
-0.385,-0.395
-0.325,-0.475
-0.105,-0.285
-0.065,-0.075
-0.085,-0.035
-0.095,-0.035
-0.085,-0.045
-0.085,-0.045
-0.085,-0.035
-0.075,-0.045
-0.075,-0.035
-0.055,-0.025
-0.065,-0.025
-0.045,-0.025
-0.035,-0.025
-0.035,-0.015
-0.015,-0.015
-0.015,-0.015
-0.005,-0.005
0.005,0.005
0.005,0.015
0.035,0.015
0.055,0.025
0.085,0.035
0.105,0.045
0.115,0.055
0.145,0.075
0.165,0.095
0.165,0.095
0.195,0.105
0.215,0.105
0.235,0.115
0.235,0.105
0.225,0.105
0.185,0.085
0.135,0.065
0.065,0.025
0.015,-0.005
-0.025,-0.035
-0.065,-0.045
-0.085,-0.065
-0.115,-0.085
-0.125,-0.095
-0.125,-0.095
-0.135,-0.095
-0.135,-0.105
-0.135,-0.105
-0.125,-0.095
-0.125,-0.095
-0.135,-0.095
-0.125,-0.095
-0.125,-0.095
-0.135,-0.095
-0.125,-0.095
-0.115,-0.105
-0.105,-0.095
-0.115,-0.095
-0.115,-0.095
-0.105,-0.095
-0.105,-0.085
-0.125,-0.085
-0.105,-0.095
-0.105,-0.095
-0.105,-0.085
-0.105,-0.095
-0.115,-0.095
-0.115,-0.095
-0.115,-0.095
-0.125,-0.095
-0.125,-0.095
-0.135,-0.105
-0.115,-0.095
-0.115,-0.095
-0.115,-0.095
-0.125,-0.105
-0.125,-0.095
-0.125,-0.095
-0.115,-0.105
-0.105,-0.105
-0.095,-0.105
-0.075,-0.085
-0.065,-0.085
-0.065,-0.075
-0.055,-0.065
-0.025,-0.055
-0.025,-0.055
-0.015,-0.065
-0.005,-0.055
-0.025,-0.065
-0.055,-0.065
-0.075,-0.095
-0.115,-0.085
-0.115,-0.105
-0.135,-0.105
-0.125,-0.125
-0.125,-0.115
-0.135,-0.115
-0.125,-0.105
-0.125,-0.115
-0.125,-0.115
-0.125,-0.105
-0.135,-0.105
-0.115,-0.115
-0.105,-0.115
-0.135,-0.105
-0.125,-0.105
0.145,-0.115
0.675,-0.065
1.115,0.005
0.695,-0.035
0.055,-0.255
-0.495,-0.425
-0.245,-0.455
-0.065,-0.215
-0.055,-0.065
-0.065,-0.035
-0.075,-0.035
-0.085,-0.045
-0.075,-0.055
-0.065,-0.045
-0.055,-0.045
-0.055,-0.045
-0.055,-0.035
-0.045,-0.025
-0.045,-0.025
-0.035,-0.035
-0.025,-0.025
-0.005,-0.015
0.005,-0.005
0.005,-0.015
0.025,-0.005
0.035,0.005
0.045,0.005
0.065,0.015
0.095,0.025
0.125,0.045
0.145,0.055
0.165,0.065
0.185,0.075
0.215,0.085
0.215,0.085
0.235,0.095
0.245,0.095
0.245,0.085
0.235,0.085
0.185,0.065
0.115,0.045
0.075,0.005
-0.005,-0.015
-0.045,-0.045
-0.065,-0.075
-0.085,-0.075
-0.105,-0.085
-0.115,-0.105
-0.125,-0.105
-0.125,-0.105
-0.135,-0.105
-0.135,-0.115
-0.115,-0.115
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.115,-0.115
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.105,-0.105
-0.095,-0.105
-0.095,-0.105
-0.095,-0.095
-0.095,-0.105
-0.095,-0.095
-0.095,-0.095
-0.105,-0.105
-0.095,-0.095
-0.095,-0.095
-0.105,-0.095
-0.095,-0.105
-0.095,-0.105
-0.105,-0.105
-0.105,-0.105
-0.115,-0.105
-0.105,-0.115
-0.105,-0.115
-0.105,-0.105
-0.105,-0.105
-0.105,-0.115
-0.105,-0.105
-0.105,-0.105
-0.115,-0.105
-0.105,-0.115
-0.085,-0.105
-0.075,-0.105
-0.055,-0.095
-0.055,-0.085
-0.045,-0.075
-0.025,-0.065
-0.015,-0.065
-0.005,-0.065
0.005,-0.065
-0.005,-0.055
-0.005,-0.075
-0.045,-0.075
-0.065,-0.085
-0.095,-0.085
-0.115,-0.105
-0.115,-0.125
-0.115,-0.125
-0.105,-0.115
-0.105,-0.125
-0.125,-0.125
-0.115,-0.125
-0.115,-0.125
-0.115,-0.115
-0.105,-0.125
-0.095,-0.115
-0.095,-0.115
-0.115,-0.115
-0.115,-0.125
0.145,-0.125
0.665,-0.065
1.135,-0.025
0.845,-0.075
0.205,-0.255
-0.435,-0.435
-0.205,-0.435
-0.045,-0.185
-0.035,-0.045
-0.055,-0.035
-0.075,-0.045
-0.065,-0.055
-0.055,-0.045
-0.055,-0.035
-0.045,-0.045
-0.035,-0.035
-0.035,-0.035
-0.035,-0.025
-0.025,-0.025
-0.005,-0.025
0.005,-0.015
0.015,-0.015
0.025,-0.005
0.035,-0.005
0.055,0.015
0.045,0.015
0.075,0.025
0.095,0.025
0.115,0.045
0.145,0.055
0.165,0.065
0.195,0.085
0.225,0.105
0.235,0.115
0.265,0.125
0.295,0.135
0.315,0.145
0.305,0.135
0.285,0.115
0.235,0.095
0.165,0.065
0.085,0.025
0.025,-0.005
-0.015,-0.035
-0.055,-0.065
-0.075,-0.085
-0.095,-0.095
-0.105,-0.105
-0.105,-0.105
-0.115,-0.105
-0.125,-0.105
-0.115,-0.115
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.105,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.105
-0.085,-0.085
-0.105,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.105
-0.105,-0.105
-0.105,-0.095
-0.115,-0.105
-0.105,-0.105
-0.105,-0.105
-0.105,-0.095
-0.105,-0.105
-0.105,-0.105
-0.105,-0.115
-0.105,-0.105
-0.125,-0.105
-0.115,-0.105
-0.105,-0.105
-0.105,-0.105
-0.105,-0.105
-0.105,-0.105
-0.105,-0.105
-0.105,-0.095
-0.095,-0.095
-0.075,-0.095
-0.055,-0.085
-0.045,-0.075
-0.045,-0.065
-0.035,-0.065
-0.005,-0.065
0.015,-0.055
-0.005,-0.055
-0.005,-0.055
-0.025,-0.075
-0.045,-0.075
-0.085,-0.085
-0.095,-0.085
-0.105,-0.105
-0.115,-0.105
-0.125,-0.115
-0.125,-0.115
-0.115,-0.115
-0.125,-0.115
-0.125,-0.115
-0.115,-0.105
-0.115,-0.115
-0.115,-0.105
-0.105,-0.105
-0.115,-0.105
-0.135,-0.115
-0.125,-0.105
0.145,-0.105
0.665,-0.065
1.155,-0.015
0.835,-0.055
0.195,-0.225
-0.445,-0.435
-0.205,-0.425
-0.055,-0.165
-0.055,-0.035
-0.085,-0.025
-0.085,-0.035
-0.085,-0.035
-0.085,-0.035
-0.085,-0.035
-0.065,-0.035
-0.055,-0.025
-0.055,-0.025
-0.055,-0.025
-0.045,-0.025
-0.035,-0.015
-0.045,-0.015
-0.025,-0.015
-0.005,-0.015
0.015,0.005
0.025,0.005
0.035,0.015
0.045,0.015
0.065,0.025
0.075,0.045
0.105,0.055
0.135,0.065
0.165,0.085
0.185,0.105
0.205,0.105
0.225,0.125
0.255,0.125
0.265,0.125
0.275,0.125
0.255,0.125
0.215,0.105
0.165,0.065
0.085,0.035
0.025,-0.005
-0.035,-0.025
-0.075,-0.065
-0.105,-0.085
-0.125,-0.095
-0.125,-0.095
-0.135,-0.115
-0.145,-0.115
-0.145,-0.115
-0.145,-0.115
-0.155,-0.115
-0.145,-0.125
-0.145,-0.125
-0.135,-0.115
-0.135,-0.115
-0.135,-0.115
-0.145,-0.115
-0.135,-0.105
-0.145,-0.105
-0.135,-0.105
-0.125,-0.105
-0.125,-0.105
-0.125,-0.105
-0.125,-0.095
-0.125,-0.105
-0.125,-0.105
-0.125,-0.105
-0.135,-0.105
-0.135,-0.105
-0.135,-0.105
-0.135,-0.105
-0.135,-0.105
-0.145,-0.115
-0.145,-0.115
-0.145,-0.105
-0.155,-0.115
-0.145,-0.115
-0.145,-0.105
-0.155,-0.115
-0.145,-0.115
-0.145,-0.115
-0.145,-0.115
-0.145,-0.115
-0.155,-0.105
-0.145,-0.115
-0.145,-0.115
-0.145,-0.115
-0.145,-0.115
-0.145,-0.115
-0.145,-0.105
-0.145,-0.105
-0.145,-0.115
-0.125,-0.105
-0.085,-0.095
-0.085,-0.085
-0.065,-0.085
-0.065,-0.075
-0.035,-0.065
-0.025,-0.065
-0.035,-0.055
-0.035,-0.055
-0.065,-0.075
-0.085,-0.085
-0.105,-0.085
-0.135,-0.095
-0.145,-0.105
-0.155,-0.115
-0.155,-0.125
-0.145,-0.125
-0.145,-0.115
-0.145,-0.115
-0.155,-0.125
-0.145,-0.115
-0.145,-0.105
-0.155,-0.115
-0.145,-0.115
-0.125,-0.115
-0.155,-0.105
-0.145,-0.105
0.105,-0.115
0.605,-0.075
1.115,-0.005
0.895,-0.035
0.255,-0.195
-0.385,-0.395
-0.335,-0.465
-0.115,-0.285
-0.085,-0.075
-0.105,-0.025
-0.105,-0.035
-0.115,-0.045
-0.115,-0.045
-0.105,-0.045
-0.095,-0.035
-0.095,-0.035
-0.075,-0.035
-0.085,-0.035
-0.065,-0.025
-0.065,-0.015
-0.055,-0.025
-0.045,-0.025
-0.035,-0.015
-0.025,-0.005
-0.005,0.005
-0.005,0.005
0.005,0.005
0.025,0.025
0.035,0.035
0.065,0.045
0.085,0.045
0.115,0.075
0.135,0.095
0.155,0.105
0.185,0.105
0.215,0.125
0.215,0.135
0.235,0.135
0.245,0.125
0.225,0.135
0.185,0.105
0.125,0.065
0.065,0.045
0.005,0.005
-0.055,-0.025
-0.095,-0.055
-0.115,-0.075
-0.135,-0.095
-0.145,-0.105
-0.155,-0.115
-0.165,-0.115
-0.155,-0.115
-0.165,-0.115
-0.155,-0.125
-0.155,-0.125
-0.155,-0.115
-0.145,-0.115
-0.155,-0.115
-0.145,-0.115
-0.145,-0.105
-0.155,-0.115
-0.145,-0.115
-0.145,-0.105
-0.145,-0.095
-0.135,-0.105
-0.135,-0.105
-0.135,-0.105
-0.135,-0.095
-0.145,-0.105
-0.145,-0.105
-0.135,-0.105
-0.135,-0.105
-0.135,-0.105
-0.145,-0.115
-0.145,-0.115
-0.145,-0.105
-0.155,-0.115
-0.155,-0.125
-0.145,-0.115
-0.155,-0.115
-0.145,-0.115
-0.155,-0.125
-0.155,-0.115
-0.155,-0.115
-0.155,-0.125
-0.155,-0.125
-0.155,-0.125
-0.145,-0.125
-0.145,-0.125
-0.145,-0.125
-0.145,-0.115
-0.155,-0.115
-0.145,-0.125
-0.135,-0.125
-0.115,-0.115
-0.085,-0.105
-0.095,-0.095
-0.075,-0.095
-0.065,-0.075
-0.065,-0.075
-0.015,-0.075
-0.015,-0.065
-0.035,-0.055
-0.045,-0.085
-0.085,-0.095
-0.105,-0.105
-0.115,-0.105
-0.155,-0.105
-0.145,-0.125
-0.145,-0.135
-0.145,-0.125
-0.145,-0.125
-0.155,-0.125
-0.155,-0.135
-0.145,-0.125
-0.155,-0.135
-0.145,-0.135
-0.135,-0.125
-0.135,-0.115
-0.125,-0.125
-0.185,-0.125
-0.055,-0.125
0.325,-0.105
0.855,-0.055
1.155,-0.005
0.515,-0.095
-0.125,-0.305
-0.455,-0.465
-0.215,-0.435
-0.095,-0.195
-0.085,-0.055
-0.105,-0.045
-0.105,-0.055
-0.105,-0.055
-0.105,-0.055
-0.095,-0.055
-0.085,-0.055
-0.085,-0.045
-0.075,-0.045
-0.075,-0.045
-0.075,-0.045
-0.065,-0.045
-0.055,-0.035
-0.045,-0.035
-0.025,-0.025
-0.025,-0.025
-0.015,-0.015
0.005,-0.005
0.005,-0.005
0.035,-0.005
0.045,0.015
0.075,0.025
0.095,0.045
0.115,0.055
0.145,0.065
0.175,0.085
0.185,0.105
0.215,0.105
0.235,0.105
0.245,0.105
0.235,0.105
0.205,0.095
0.155,0.065
0.095,0.025
0.025,-0.005
-0.025,-0.045
-0.065,-0.065
-0.105,-0.095
-0.125,-0.115
-0.145,-0.135
-0.155,-0.135
-0.155,-0.135
-0.165,-0.145
-0.155,-0.145
-0.165,-0.145
-0.165,-0.135
-0.165,-0.145
-0.155,-0.145
-0.155,-0.135
-0.155,-0.145
-0.155,-0.145
-0.155,-0.135
-0.145,-0.135
-0.145,-0.135
-0.145,-0.135
-0.145,-0.135
-0.135,-0.135
-0.155,-0.135
-0.145,-0.135
-0.135,-0.135
-0.135,-0.135
-0.135,-0.135
-0.145,-0.145
-0.145,-0.145
-0.145,-0.135
-0.165,-0.145
-0.155,-0.145
-0.155,-0.145
-0.145,-0.135
-0.155,-0.145
-0.155,-0.145
-0.155,-0.145
-0.155,-0.145
-0.165,-0.145
-0.155,-0.145
-0.155,-0.145
-0.155,-0.145
-0.155,-0.145
-0.155,-0.145
-0.155,-0.155
-0.155,-0.145
-0.155,-0.155
-0.155,-0.145
-0.145,-0.155
-0.135,-0.145
-0.135,-0.135
-0.115,-0.145
-0.095,-0.135
-0.095,-0.115
-0.085,-0.115
-0.075,-0.105
-0.065,-0.105
-0.025,-0.095
-0.035,-0.085
-0.045,-0.095
-0.085,-0.115
-0.095,-0.115
-0.125,-0.135
-0.135,-0.135
-0.155,-0.145
-0.155,-0.155
-0.155,-0.155
-0.165,-0.165
-0.165,-0.165
-0.165,-0.155
-0.175,-0.155
-0.165,-0.155
-0.165,-0.155
-0.155,-0.155
-0.145,-0.155
-0.145,-0.155
-0.165,-0.155
-0.195,-0.155
0.015,-0.165
0.505,-0.125
1.045,-0.065
0.895,-0.045
0.255,-0.225
-0.385,-0.435
-0.345,-0.535
-0.135,-0.345
-0.095,-0.145
-0.125,-0.085
-0.125,-0.085
-0.115,-0.095
-0.115,-0.085
-0.115,-0.085
-0.115,-0.085
-0.105,-0.075
-0.115,-0.075
-0.105,-0.085
-0.095,-0.075
-0.085,-0.065
-0.075,-0.065
-0.065,-0.065
-0.055,-0.065
-0.045,-0.045
-0.045,-0.045
-0.025,-0.045
-0.015,-0.025
0.015,-0.015
0.025,-0.015
0.045,-0.005
0.065,0.005
0.095,0.025
0.105,0.045
0.135,0.045
0.165,0.065
0.185,0.065
0.205,0.065
0.205,0.065
0.195,0.065
0.175,0.065
0.105,0.025
0.055,-0.005
-0.005,-0.035
-0.055,-0.065
-0.095,-0.095
-0.125,-0.115
-0.155,-0.135
-0.165,-0.145
-0.185,-0.155
-0.185,-0.155
-0.185,-0.165
-0.185,-0.165
-0.175,-0.155
-0.185,-0.165
-0.185,-0.155
-0.175,-0.155
-0.195,-0.155
-0.175,-0.155
-0.175,-0.155
-0.165,-0.145
-0.165,-0.155
-0.165,-0.145
-0.165,-0.155
-0.155,-0.135
-0.165,-0.145
-0.165,-0.145
-0.155,-0.145
-0.155,-0.135
-0.145,-0.145
-0.155,-0.135
-0.155,-0.145
-0.155,-0.145
-0.175,-0.145
-0.175,-0.145
-0.175,-0.155
-0.165,-0.155
-0.175,-0.145
-0.165,-0.155
-0.165,-0.165
-0.165,-0.145
-0.175,-0.145
-0.185,-0.155
-0.185,-0.155
-0.175,-0.155
-0.165,-0.145
-0.165,-0.145
-0.175,-0.155
-0.165,-0.145
-0.165,-0.145
-0.175,-0.145
-0.155,-0.155
-0.135,-0.145
-0.125,-0.125
-0.105,-0.115
-0.105,-0.115
-0.105,-0.115
-0.065,-0.095
-0.065,-0.095
-0.045,-0.095
-0.055,-0.095
-0.055,-0.095
-0.095,-0.095
-0.125,-0.125
-0.155,-0.125
-0.165,-0.135
-0.185,-0.145
-0.175,-0.155
-0.165,-0.145
-0.175,-0.145
-0.165,-0.145
-0.185,-0.145
-0.175,-0.145
-0.175,-0.145
-0.175,-0.145
-0.165,-0.155
-0.155,-0.145
-0.175,-0.135
-0.185,-0.135
0.025,-0.145
0.515,-0.105
1.035,-0.025
0.865,-0.035
0.225,-0.235
-0.415,-0.425
-0.345,-0.505
-0.125,-0.305
-0.105,-0.115
